COMPANY_ID,AVG_USD_AMT_ALL_MAKE,AVG_REVENUE_USD_AMT_ALL_MAKE,AVG_NET_REVENUE_USD_AMT_ALL_MAKE,FREQ_ACTIVE_MAKE,PAYTYPE_COUNT_ALL_MAKE,SUPPLIER_PAYMENT_PERCENT_MAKE,RENT_PAYMENT_PERCENT_MAKE,PAYROLL_PAYMENT_PERCENT_MAKE,MONTHS_SINCE_FIRST_PAYMENT_ALL_MAKE,MONTHS_SINCE_LAST_PAYMENT_ALL_MAKE,RSD_PERCENTAGE_MAKE,USE_COLLECT,ENTITY_NAME,AVG_USD_AMT_ALL_COLLECT,AVG_REVENUE_USD_AMT_ALL_COLLECT,AVG_NET_REVENUE_USD_AMT_ALL_COLLECT,FREQ_ACTIVE_COLLECT,PAYTYPE_COUNT_ALL_COLLECT,SUPPLIER_PAYMENT_PERCENT_COLLECT,RENT_PAYMENT_PERCENT_COLLECT,PAYROLL_PAYMENT_PERCENT_COLLECT,MONTHS_SINCE_FIRST_PAYMENT_ALL_COLLECT,MONTHS_SINCE_LAST_PAYMENT_ALL_COLLECT,CU_COMPANY_L2_INDUSTRY_NUMERIC,Combined_Cluster
1579,2884.530379500000,53.739842016667,15.609849152857,1.500000,3.0,0.047619,0.666667,0.285714,43.0,30.0,0.9691242016067436,0,8BUNDANCE PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,lapsed_2
875,2559.202702320000,0E-12,-53.528902900000,1.000000,1.0,1.000000,0.000000,0.000000,61.0,61.0,0.8815346531273621,0,COLLECTIF DESIGNS PRIVATE LIMITED,0,0,0,0,0.0,0,0,0,0.0,0.0,0,lapsed_0
2783,1608.100560000000,39.610055898947,18.105629282632,1.000000,1.0,0.000000,0.000000,0.000000,22.0,4.0,0.3252180950806972,0,INVITY PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,active_nocollect_1
3570,1957.732890366000,81.052735170000,20.412454238000,0.625000,1.0,1.000000,0.000000,0.000000,9.0,2.0,0.4203293365085345,0,MINITOTZ PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,active_nocollect_1
2181,2446.218748160000,70.942547390000,13.758193680000,1.000000,1.0,0.000000,0.000000,0.000000,29.0,29.0,0.8815346531273621,0,DAJA AEROTECH PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,lapsed_2
2639,5683.992866315789,110.019312630526,36.817039136842,1.357143,1.0,1.000000,0.000000,0.000000,19.0,6.0,1.0614929108657694,1,SEASONS HARVEST PTE. LTD.,1863.088727500000,6.856762110000,-26.273087390000,0.666667,1.0,1.000000,0.000000,0.000000,22.0,20.0,0,lapsed_1
3691,11001.176927138750,199.409122508750,53.399547588750,0.800000,1.0,0.000000,0.000000,1.000000,11.0,2.0,0.4025922824550905,0,FUNKYMUNKY LLP,0,0,0,0,0.0,0,0,0,0.0,0.0,0,active_nocollect_1
898,1973.518925204476,37.372343839949,5.024952476880,6.409836,6.0,0.529412,0.153453,0.115090,61.0,1.0,0.26675593416991267,0,ITALIAN FOOD & WINE PTE LTD,0,0,0,0,0.0,0,0,0,0.0,0.0,0,active_nocollect_0
554,20611.814037980000,267.953478265000,-33.597017602500,2.000000,2.0,0.000000,0.500000,0.500000,61.0,60.0,0.8815346531273621,0,J.P. ELECTRONICS PTE LTD,0,0,0,0,0.0,0,0,0,0.0,0.0,0,lapsed_0
2786,893.947568250000,19.524276475000,-1.395920625000,0.111111,1.0,1.000000,0.000000,0.000000,22.0,5.0,0.8815346531273621,0,OPTIMAL CORPORATION PTE LTD,0,0,0,0,0.0,0,0,0,0.0,0.0,0,active_nocollect_1
2097,1845.402812015714,64.396344382857,13.862422420000,0.636364,1.0,1.000000,0.000000,0.000000,34.0,24.0,1.5792233539014375,0,GLOBSOL SINGAPORE PTE LTD,0,0,0,0,0.0,0,0,0,0.0,0.0,0,lapsed_1
326,74222.377674133333,781.632167008000,200.652070913556,1.250000,1.0,1.000000,0.000000,0.000000,61.0,26.0,0.3668108364857353,0,STARCAST (S) PTE LTD,0,0,0,0,0.0,0,0,0,0.0,0.0,0,lapsed_1
3905,1262.768409650000,18.422429795000,1.894729595000,2.000000,1.0,0.000000,0.000000,0.000000,8.0,8.0,0.8815346531273621,0,MULTI INDUSTRIAL SUPPLIES PTE LTD,0,0,0,0,0.0,0,0,0,0.0,0.0,0,active_nocollect_2
4346,18805.060944450000,459.149934430000,215.006519163333,1.500000,1.0,1.000000,0.000000,0.000000,4.0,3.0,0.8815346531273621,0,REAMNEXT SG PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,active_nocollect_1
3999,606.228385714286,14.051735845714,-0.071258424286,0.875000,1.0,0.000000,1.000000,0.000000,8.0,1.0,0.046416689667799826,0,TWIGI STUDIOS,0,0,0,0,0.0,0,0,0,0.0,0.0,0,active_nocollect_0
3649,1678.830927455000,15.812988840000,-5.907536085000,0.166667,1.0,0.000000,0.000000,0.000000,12.0,1.0,0.8815346531273621,0,TRESORIA,0,0,0,0,0.0,0,0,0,0.0,0.0,0,active_nocollect_1
1986,15001.844984061618,256.981870604412,46.441020128088,2.428571,2.0,0.779412,0.000000,0.220588,35.0,8.0,0.9174213929520434,0,OUR WORKSHOP SYSTEM (S) PTE LTD,0,0,0,0,0.0,0,0,0,0.0,0.0,0,active_nocollect_2
443,1448.610922000000,30.100262775000,19.312166775000,1.737705,2.0,0.000000,0.990566,0.000000,61.0,1.0,0.12855076963865006,1,CHIA & THAI FOOD SUPPLIES PTE LTD,64.592039160000,2.531269400000,1.042287400000,1.000000,1.0,1.000000,0.000000,0.000000,2.0,2.0,0,active_collect_1
3070,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8815346531273621,1,LITTLEWODE INTERNATIONAL PTE. LTD.,2967.328414285714,84.536953050000,18.942509936429,1.166667,1.0,1.000000,0.000000,0.000000,15.0,4.0,0,active_collect_1
4191,8114.951900000000,210.988749400000,104.293262553333,1.000000,1.0,0.000000,1.000000,0.000000,5.0,0.0,0.0,0,ARES MERCHANTS PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,active_nocollect_0
3181,59861.346055885000,1222.988766538000,267.657170847000,0.555556,1.0,1.000000,0.000000,0.000000,17.0,0.0,1.146938167162259,0,GOOD PHARMACEUTICAL PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,active_nocollect_3
1239,7444.910000000000,74.449100000000,15.303632914167,1.000000,1.0,0.000000,0.000000,1.000000,53.0,42.0,0.0,0,POI HONG TRADING PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,lapsed_2
3595,565.813160000000,16.408581640000,8.360633930000,2.000000,1.0,0.000000,0.000000,0.000000,13.0,13.0,0.8815346531273621,0,PAPA GLOBAL PTE. LTD.,0,0,0,0,0.0,0,0,0,0.0,0.0,0,lapsed_1
3150,5579.290003100000,108.613791990000,-36.228421042000,1.250000,1.0,0.000000,1.000000,0.000000,17.0,14.0,1.8979106559644054,0,GOLDEN TEAK,0,0,0,0,0.0,0,0,0,0.0,0.0,0,lapsed_1
